"Thank you so much, professor. \V[12], let's go right away!","Muchas gracias, profesor. \V[12], ¡vámonos enseguida!"
"EV033","EV033"
"EV011","EV011"
"EV022","EV022"
"It's a complex looking globe. Better not touch it!","Es un globo terráqueo de aspecto complejo. Mejor no tocarlo."
"Ball","Ball"
"This is Professor Oak's Pokeball. Better not touch it!","Esta es la Pokéball del Profesor Oak. No la toques."
"\f[\v[4]]This ball contains \V[5].","\f[\v[4]]Esta Pokéball contiene \V[5]."
"\f[\v[4]]Do you want to choose \V[5]?","\f[\v[4]]¿Quieres elegir a \V[5]?"
"Pokédex sur la table (faut ajouter graphic)","Pokédex sur la table (faut ajouter graphic)"
"EV039","EV039"
"There's nothing in here, what did you expect?","No hay nada aquí, ¿qué esperabas?"
"EV028","EV028"
"A soap opera is playing on the TV...","En la tele están dando una telenovela..."
"Better get going!","¡Mejor ponerse en marcha!"
"That's a TV.","Eso es un televisor."
"EV017","EV017"
"Oh, were you looking for professor Oak?","Oh, ¿estabas buscando al Profesor Oak?"
"I'm afraid he isn't there at the moment.","Me temo que no está en este momento."
"He went to do some field work in Route 1. He shouldn't be back in too long.","Se fue a hacer trabajo de campo a la Ruta 1. No debería tardar mucho en volver."
"Take these! They'll come in handy for recording Pokémon in your Pokédex!","¡Toma estos! Te servirán para registrar Pokémon en la Pokédex."
"I'm professor Oak's assistant.","Soy el asistente del Profesor Oak."
"We do a lot of research on Pokemon fusion and the possibilities it offers.","Realizamos muchas investigaciones sobre la fusión de Pokémon y las posibilidades que ofrece."
"Blue","Blue"
"Gramps told me to wait for him here. Stop bothering me!","El abuelo me dijo que le esperara aquí. ¡Déjame en paz!"
"It's not fair! Why don't I ever get to pick first?","¡No es justo! ¿Por qué nunca me toca elegir primero?"
"EV050","EV050"
"It's a complex looking picture frame. Better not touch it!","Es un marco de fotos de aspecto complicado. Mejor no tocarlo."
"mt.silver - Oak","mt.silver - Oak"
"\V[12] and Cynthia went to Mt. Silver to prep for the expedition. You should join them as soon as you can!","\V[12] y Cynthia fueron al Monte Plateado a preparar la expedición. ¡Deberías unirte a ellos cuanto antes!"
"I believe the way to Mt. Silver is through the gate that is just before Victory Road.","Creo que el camino al Monte Plateado debería estar por la puerta que está justo antes de la Ruta Victoria."
"So the Pokémon on Mt. Silver bent timespace and took you three years into the future!? ","¿Así que fue un Pokémon del Monte Plateado el que deformó el espacio-tiempo y te trasladó tres años hacia el futuro?"
"This is truly one of the most astounding events I have ever heard of.","Verdaderamente es uno de los acontecimientos más impresionantes que me han contado."
"EV045","EV045"
"EV023","EV023"
"It's a complex looking plant. Better not touch it!","Planta con apariencia compleja. mejor no la toques."
"Re-randomize Pokémon?","¿Volver a aleatorizar los Pokémon?"
"The Pokédex was re-shuffled.","La Pokédex se remezcló."
"EV012","EV012"
"EV001","EV001"
"EV040","EV040"
"It's a complex looking machine. Better not touch it!","Parece una máquina complicada. Será mejor no tocarla."
"EV029","EV029"
"Gramps! I'm fed up with waiting!","¡Abuelo! ¡Estoy harto de esperar!"
"\V[12]? Let me think... Oh, that's right, I told you to come! Just wait!","\V[12]? A ver... ¡Ah, cierto! Te pedí que vinieras. ¡Espera ahí!"
"Here, \PN! There are 3 Pokémon here! Haha! They are inside the \C[1]Pokéballs\C[0].","Toma, \PN! ¡Hay 3 Pokémon aquí! ¡Jaja! Los encontrarás dentro de las \C[1]Pokéballs\C[0]."
"When I was young, I was a serious Pokémon trainer. In my old age, I have only 3 left, but you can have one! Choose!","De joven fui un gran entrenador Pokémon. Ya mayor, solo me quedan tres; ¡elige uno y es tuyo!"
"Hey! Gramps! What about me?","¡Oye! ¡Abuelo! ¿Y yo qué?"
"Be patient! \V[12], you can have one too!","¡Ten paciencia! \V[12], tú también puedes quedarte con uno."
"The Pokeballs are on the table.","Las Pokéballs están en la mesa."
"Go ahead, choose one. Don't be shy.","Adelante, escoge una. No seas tímido."
"So you chose \V[5] uh?","Así que elegiste a \V[5], ¿eh?"
"In this case I'll take this one.","En ese caso me quedaré con ésta."
"Well gramps just got me one of these new DNA Splicer they were talking about on TV.","Pues el abuelo me consiguió uno de esos nuevos Punta ADN que anunciaban en la tele."
"So I guess I'll take the other two and try it out on them!","Entonces me llevo los otros dos y voy a probarlo con esos."
"Ah, yes. DNA splicers are used to combine the DNA of two Pokemon together to create an entirely new species of Pokemon.","Ah, sí. Las Puntas ADN se usan para combinar el ADN de dos Pokémon y crear una especie totalmente nueva."
"It works on every Pokémon, of course.","Naturalmente, actúa sobre cualquier Pokémon."
"I would give you some as well, \PN but unfortunately,this was my last pair!","Te daría algunos también, \PN, pero por desgracia este fue mi último par."
"Good luck on your journey!","¡Buena suerte en tu viaje!"
"\PN before you leave, could you please do me a favor?","\PN, antes de irte, ¿podrías hacerme un favor?"
"I need you to pick up a parcel at Viridian City's PokéMart for me. ","Necesito que pases por el PokéMart de Ciudad Verde y recojas un paquete para mí."
"It's just down the road, but I forgot to pick it up earlier.","Está a un paso de aquí, pero olvidé recogerlo antes."
"\PN, could you please do me a favor?","\PN, ¿Me podrías hacerme un favor?"
"It's not very far from here and it would help me a great deal.","No está muy lejos y me harías un gran favor."
"Oh \PN! How is my old Pokémon doing? Well, it seems to like you a lot.","¡Oh, \PN! ¿Cómo está mi viejo Pokémon? Parece que le caes muy bien."
"What? You have something for me?","¿Qué? ¿Traes algo para mí?"
"\PN delivered Oak's Parcel.","\PN entregó el paquete de Oak."
"Ah! This is the custom PokéBall I ordered! Thank you!","¡Ah! ¡Esta es la Pokéball personalizada que encargué! ¡Gracias!"
"And I can see they gave you some DNA Splicers as well. How convenient!","Y veo que también te dieron algunas Puntas ADN. ¡Qué conveniente!"
"But of course, you'll need a second Pokémon before you can use it.","Pero claro, necesitarás un segundo Pokémon antes de poder usarlo."
"Here, I'll give you some Poké Balls so you can catch some Pokémon to try it on!","Toma, te doy unas Pokéballs para que captures Pokémon y lo pruebes."
"You can always unfuse your Pokémon if you don't like the result, of course.","Si no te gusta cómo queda, siempre puedes deshacer la fusión de tus Pokémon."
"Oh and did you get some DNA Splicers while you were there as well?","Ah, ¿y conseguiste algunas Puntas ADN mientras estabas allí?"
"You didn't? Oh, that's no problem. You can always return to buy some later!","¿No compraste? No pasa nada, puedes regresar luego y comprar algunos."
"There's also another thing.","Además hay otra cosa."
"I forgot to give you your Pokédex before you headed out earlier!","¡Olvidé darte la Pokédex antes de que te fueras!"
"\PN obtained the Pokédex!","\PN obtuvo la Pokédex!"
"I already gave my grandson his before he left.","Ya le entregué la suya a mi nieto antes de que se fuera."
"The Pokédex automatically records data on Pokémon you've seen or caught! It's a hi-tech encyclopedia!","La Pokédex guarda automáticamente los datos de los Pokémon que has visto o atrapado. ¡Una enciclopedia de lo más avanzada!"
"There are now over 250,000 species of Pokémon thanks to Pokémon Fusion, so I cannot possibly expect you to complete it.","Ahora existen más de 250.000 especies de Pokémon gracias a la fusión Pokémon, así que no puedo esperar que la completes."
"But you should still try to catch as many different  species as you can!","¡Aun así, intenta capturar tantas especies diferentes como puedas!"
"Now go! Your journey to the Pokémon League starts now!","¡Ahora ve! ¡Tu viaje hacia la Liga Pokémon comienza ahora!"
"Did you talk to my colleague, Professor Elm in Johto?","¿Hablaste con mi colega, el Profesor Elm en Johto?"
"Congratulations on getting all of these Johto gym badges It isn't an  easy task that you've accomplished!","Enhorabuena por obtener todas las medallas de Johto. ¡No es algo sencillo de lograr!"
"I have one more Pokémon to give you. You can have one of the starter Pokémon that are handed to new trainers in the Hoenn region.","Tengo un Pokémon más para darte. Puedes elegir uno de los iniciales que se entregan a los nuevos entrenadores en la región Hoenn."
"No, which one did you want?","No, ¿cuál querías?"
"Treecko","Treecko"
"Torchic","Torchic"
"Mudkip","Mudkip"
"My colleague Professor Elm in Johto came across some new information concerning the whereabouts of Mewtwo.","El Profesor Elm, mi colega en Johto, dio con información nueva sobre dónde podría estar Mewtwo."
"Please go meet him at his lab in New Bark Town for more instructions!","Por favor, dirígete al laboratorio del Profesor Elm en Pueblo Primavera para obtener más indicaciones."
"You can get there by taking the train to Goldenrod from Saffron City and heading South To Azalea Town.","Puedes llegar tomando el tren a Ciudad Trigal desde Ciudad Azafrán y yendo al sur hacia Pueblo Azalea."
"From there, just follow the road until you reach New Bark Town.","Desde ahí, solo sigue el camino hasta que llegues a Pueblo Primavera."
"It'll be a long journey, but nothing is too tough for the Pokémon League champion!","Será un viaje largo, ¡pero nada es demasiado difícil para el campeón de la Liga Pokémon!"
"This ball contains Bulbasaur, the grass Pokémon.","Esta Pokéball contiene a Bulbasaur, el Pokémon de tipo planta."
"Do you want to choose Bulbasaur?","¿Quieres elegir a Bulbasaur?"
"""Bulbasaur""","""Bulbasaur"""
"EV046","EV046"
"EV013","EV013"
"It's a complex looking sink. Better not touch it!","Es un lavabo con aspecto complejo, mejor dejarlo como está."
"EV002","EV002"
"EV035","EV035"
"EV024","EV024"
"Trainer(5)","Trainer(5)"
"Not so fast, \PN!","¡No tan rápido, \PN!"
"Let's have a battle to see how much stronger a Pokémon gets when it's fused with another one!","¡Vamos a batallar para ver cuánto más fuerte se vuelve un Pokémon al fusionarse con otro!"
"Pff... This Pokémon is completely worthless. I'll find some better ones!","Pff... Este Pokémon no vale para nada. ¡Buscaré otros mejores!"
"Ha! I always knew I was better!","¡Ja! ¡Siempre supe que era mejor!"
"I'm going to catch some more Pokémon to see if I can get them to be stronger than this one.","Voy a atrapar más Pokémon para ver si puedo lograr que sean más fuertes que este."
"Wait.. you didn't choose a Pokemon?","Espera... ¿no elegiste ningún Pokémon?"
"How is that even possible?","¿Cómo es siquiera posible eso?"
"Well never mind then. Smell ya later!","Bueno, da igual entonces. ¡Nos olemos luego!"
"Anyway, I'm off to collect gym badges.","En fin, me voy a conseguir unas cuantas medallas de gimnasio."
"Smell ya later!","¡Nos olemos luego!"
"EV041","EV041"
"EV030","EV030"
"This ball contains Charmander the fire Pokemon.","Esta Pokéball contiene a Charmander, el Pokémon de tipo fuego."
"Do you want to choose Charmander?","¿Quieres elegir a Charmander?"
"""Charmander""","""Charmander"""
"EV047","EV047"
"mt.silver - Blue","mt.silver - Blue"
"EV003","EV003"
"EV036","EV036"
"EV025","EV025"
"oak postgame - old","oak postgame - old"
"If it isn't the new Pokémon League Champion! Welcome home \PN, it's good to have you back.","¡Pero mira quien es! El nuevo Campeón de la Liga Pokémon. Bienvenido a casa \PN, me alegra verte de nuevo."
"Everyone in the Pokémon scientific community is very impressed by your achievement.","Toda la comunidad científica Pokémon está muy impresionada por tu logro."
"I have been talking with my colleague from the Johto region, professor Elm and he tasked me to give you a Pokémon to commemorate your victory.","Hablé con mi colega en Johto, el Profesor Elm, y me encargó darte un Pokémon en honor a tu victoria."
"Now, which one of those three do you want?","Entonces, ¿cuál de esos tres quieres?"
"Chikorita","Chikorita"
"Cyndaquil","Cyndaquil"
"Totodile","Totodile"
"Great choice! I'm sure this Pokémon will be in excellent hands.","¡Perfecto! No tengo dudas de que este Pokémon estará en buenas manos."
"There is also another thing that my colleague mentionned...","Hay otra cosa de la que habló mi colega..."
"Are you familiar with the legendary Pokémon Mewtwo?","¿Has oído hablar del legendario Pokémon Mewtwo?"
"It was created by some scientists in Cinnabar Island some time ago. But one day, it fled the mansion and hasn't been seen ever since.","Hace tiempo, unos científicos lo crearon en la Isla Carmín. Un día escapó de la mansión y no se le ha visto desde entonces."
"It is said to be one of the most powerful Pokémon in existance.","Se dice que es uno de los Pokémon más poderosos que existen."
"Recently, my colleague Professor Elm in Johto came across some new information concerning the whereabouts of Mewtwo.","Hace poco mi colega Profesor Elm, en Johto, dio con información reciente acerca de dónde podría estar Mewtwo."
"He says he'd need the assistance of a strong trainer, so I thought you'd be the perfect candidate.","Dice que necesitaría la ayuda de un entrenador fuerte, así que pensé que serías el candidato perfecto."
"His lab is located in New Bark Town in the Johto region. It's a long way from here, but do you think you could pay him a visit?","Su laboratorio está en Pueblo Primavera, en la región de Johto. Está bastante lejos de aquí, ¿crees que podrías ir a verlo?"
"Sure","Claro"
"Not really...","No, la verdad..."
"Please! Professor Elm would greatly benefit from the field experience of a powerful trainer like yourself.","Te lo suplico, ¡el Profesor Elm aprovecharía mucho la experiencia de un entrenador con tu nivel!"
"Won't you please reconsider?","¿Lo podrías reconsiderar, por favor?"
"Great! Then it's settled. Go meet my colleague Professor Elm in New Bark Town and he'll give you some more instructions!","¡Genial! Entonces quedamos así. Ve a ver a mi colega, el Profesor Elm, en Pueblo Primavera y él te dará más instrucciones."
"EV031","EV031"
"EV020","EV020"
"I worked with Professor Oak designing the Pokédex.","Trabajé con el Profesor Oak diseñando la Pokédex."
"It really is an amazing device!","¡Es un aparato asombroso!"
"EV009","EV009"
"This ball contains Squirtle, the water Pokemon.","En esta Pokéball está Squirtle, el Pokémon de agua."
"Do you want to choose Squirtle?","¿Quieres elegir a Squirtle?"
"""Squirtle""","""Squirtle"""
"mt.silver - Cynthia","mt.silver - Cynthia"
"EV037","EV037"
"EV026","EV026"
"EV004","EV004"
"EV048","EV048"
"EV032","EV032"
"EV010","EV010"
